stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,20.43,0,0,0,0,0,0
72hpf,14.98,0,1.07,0,0,1.07,0
21Day,5.35,2.68,0,0,1.34,4.02,1.34
3Month,3.52,3.52,0,0.32,0,0.32,0.96
22Month,0.55,2.73,1.09,0,0,1.09,1.09
