stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,5.35,1.07,0,0,0,2.14,1.07,40.65
21Day,0,212.83,2.68,0,2.68,1.34,13.39,2.68,65.59
3Month,0.32,372.42,1.28,76.15,14.72,12.16,1.28,4.48,91.51
22Month,0,103.32,0,4.92,2.73,4.92,0,0.55,7.65
