stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,49.04,0,0,0,53.12,363.69,0,98.07
72hpf,0,75.96,5.35,0,4.28,27.81,1016.3,0,96.28
21Day,1.34,26.77,6.69,0,2.68,28.11,82.99,1.34,72.28
3Month,0,16,0,0.32,1.28,2.24,0.32,0.64,3.52
22Month,0,2.73,0,0,0.55,0.55,0.55,1.09,1.09
