stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,12.26,0,0,0,40.86,4.09
72hpf,1.07,2.14,0,0,0,6.42,7.49
21Day,0,2.68,0,1.34,1.34,2.68,4.02
3Month,0,3.52,17.6,0.64,0,0,0.32
22Month,0,0,0,2.73,0,0,0
