stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,8.17,4.09,0,0,0,44.95,4.09
72hpf,0,2.14,2.14,0,0,1.07,7.49,3.21
21Day,0,4.02,2.68,0,1.34,6.69,0,5.35
3Month,0.64,2.88,0,4.16,0.32,0,0,1.28
22Month,0.55,0,0,0,1.64,0,0,1.64
