stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,20.43,0,0,4.09,85.81,0,4.09
72hpf,0,1.07,0,0,1.07,23.54,0,2.14
21Day,0,5.35,0,4.02,4.02,10.71,1.34,9.37
3Month,0,11.2,16.64,2.88,0.32,0.96,0.96,0.32
22Month,1.09,5.47,0,0.55,0.55,0,0.55,0.55
