stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,12.26,0,0,0,8.17,0,4.09
72hpf,0,31.02,0,0,3.21,6.42,1.07,8.56
21Day,2.68,4.02,0,0,0,4.02,1.34,6.69
3Month,0.32,3.84,1.92,0.64,2.56,0,1.92,0.32
22Month,0,2.19,1.64,0.55,0,0,0.55,0
