stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,0,0,0,0,8.17,0,0
72hpf,0,0,0,0,0,1.07,1.07,0
21Day,1.34,0,0,0,0,5.35,0,1.34
3Month,7.36,0.32,0.64,0.32,0.32,0,0,0.96
22Month,1.64,0,1.64,0,0,0.55,0,0
