stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,0,0,0,0,0,2.14,0,0,0
21Day,0,0,0,0,0,1.34,0,0,0
3Month,20.16,0.32,0.96,1.92,33.91,0.64,0,0.64,1.6
22Month,27.33,0,0,2.73,4.92,0,0.55,0.55,1.64
