stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,8.17,0,4.09,0,0,12.26
72hpf,0,1.07,0,14.98,0,0,0,0,1.07
21Day,0,17.4,2.68,16.06,1.34,6.69,0,0,0
3Month,0.32,15.68,31.36,214.69,1.28,0.64,0.32,0.64,4.16
22Month,0.55,14.76,17.49,135.57,2.19,7.65,1.09,1.64,1.09
