stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,5.35,0,0,0,0,41.72,1.07
21Day,0,21.42,2.68,0,2.68,2.68,41.49,4.02
3Month,0,2.56,0,0.32,0,0,0.32,0
22Month,0.55,2.73,0,0,0.55,0,1.09,0.55
