stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,0,0,0,0,1.07,1.07,0,0
21Day,0,0,0,0,0,0,0,0,1.34
3Month,0,0,0,0.64,0,0,0,0,0
22Month,0.55,8.2,0.55,0,3.28,0,0,1.09,1.09
