stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,915.35,8360.78,138.94,0,4911.86,2055.46,31628.77,441.33,77.64,5091.66
72hpf,1068.72,47413.14,5043,9.63,1234.54,1513.75,25105.86,514.57,319.87,9945.85
21Day,1760.17,79585.16,28121.24,70.94,17635.17,6981.79,23622.43,100.39,3742.54,28482.65
3Month,9219.34,277831.17,2102.71,7602.96,96951.36,18795.74,5100.95,549.99,9078.56,28672.9
22Month,43550.88,666495.02,3556.54,1712.12,150034.84,14261.67,13261.3,47001.91,12581.8,48267.97
