stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,12.26,0,8.17,0,0,0
72hpf,0,3.21,0,8.56,0,4.28,1.07,0,17.12
21Day,4.02,5.35,0,13.39,2.68,2.68,0,2.68,30.79
3Month,11.2,1.28,5.12,6.08,1.6,0.32,0,1.28,16.64
22Month,14.21,2.19,14.21,14.76,0.55,0,0.55,1.09,10.39
