stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
21Day,0,0,2.68,0,12.05,1.34,5.35,0,1.34
3Month,0,6.72,0,1.28,102.7,0.32,0,0,1.28
22Month,1.09,12.57,16.95,1.09,114.25,0,1.64,1.09,4.37
