stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,16.35,0,0,0
72hpf,0,0,0,0,1.07,16.05,0,0,5.35
21Day,2.68,5.35,0,8.03,1.34,8.03,0,0,17.4
3Month,6.08,0,17.28,1.92,0.32,0,0,0.64,1.6
22Month,2.73,0,0,1.09,0,0,0.55,0,1.09
