stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,24.52,0,0
72hpf,0,1.07,0,1.07,0,2.14,13.91,0,0
21Day,0,1.34,0,0,1.34,0,4.02,0,0
3Month,0,6.4,0.32,1.28,16.64,0.32,48.63,0,1.92
22Month,0.55,37.72,2.73,2.19,34.99,1.09,12.03,2.73,0.55
