stage,Epithelial,Erythroid,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,12.26,0,12.26
72hpf,4.28,1.07,1.07,154.05,1.07,1.07
21Day,1.34,0,0,33.46,2.68,2.68
