stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,0,16.35,0,0
72hpf,0,4.28,1.07,0,0,1.07,20.33,0,6.42
21Day,0,6.69,0,0,0,1.34,8.03,1.34,6.69
3Month,0,0.96,0,0.32,0.32,0,0,0,0.64
22Month,0,0,0,0,0.55,0,0,0.55,0.55
