stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,8.17,0,0,4.09,0,32.69,0,0,12.26
72hpf,0,2.14,1.07,0,1.07,2.14,138,0,0,4.28
21Day,0,4.02,1.34,0,2.68,0,105.74,0,1.34,8.03
3Month,0,10.24,0,7.04,3.2,0,32.31,0,0.96,7.04
22Month,0.55,9.84,0,0.55,3.28,0,47.56,1.09,0,4.92
