stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,20.43,0,0,4.09,0,8.17,0,0,4.09
72hpf,1.07,33.16,1.07,0,0,0,16.05,77.02,1.07,7.49
21Day,2.68,784.38,41.49,1.34,22.76,20.08,104.41,13.39,40.16,88.34
3Month,17.28,24148.17,53.75,81.59,268.44,103.02,48.31,22.4,296.91,112.62
22Month,34.44,41438.06,80.36,38.27,188.6,65.05,61.77,734.16,66.15,105.5
