stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,12.26,0,0,36.78,0,28.6,0,0,8.17
72hpf,9.63,3.21,0,1.07,1.07,16.05,0,0,4.28
21Day,10.71,6.69,1.34,5.35,0,4.02,0,0,5.35
3Month,8.96,0,6.72,6.4,0.96,0.32,0,0.32,1.92
22Month,28.97,0,2.19,8.75,0.55,0.55,1.64,0,1.64
