stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
21Day,0,14.72,2.68,0,72.28,4.02,14.72,0,1.34
3Month,0,1.6,0,0,9.6,0,0,0,0.32
22Month,2.73,4.92,0,5.47,34.44,0.55,0,0.55,0
