stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,88.79,0,0,0,6.42,0,4.28
21Day,0,10.71,0,0,0,1.34,0,0
3Month,0.96,95.02,0.96,65.59,1.28,0,0.96,0.96
22Month,0,1.64,0,2.73,0,0,0,0
