stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,24.52,0,4.09
72hpf,0,2.14,0,0,0,0,12.84,0,2.14
21Day,1.34,9.37,1.34,0,0,1.34,5.35,0,4.02
3Month,0.64,14.08,0.64,0.32,1.92,0,0,0,1.6
22Month,0,15.31,0,0.55,2.73,0.55,0.55,0.55,1.64
