stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,8.17,0,0
72hpf,0,3.21,0,0,0,0,0,0
21Day,0,2.68,0,0,1.34,1.34,0,1.34
3Month,0.64,31.36,0.96,6.4,0.64,0,0.32,1.6
22Month,0.55,6.56,0.55,1.09,0,0,0,1.09
