stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,0,20.43,0,8.17
72hpf,12.84,1.07,0,1.07,1.07,115.54,0,37.44
21Day,4.02,4.02,0,1.34,5.35,103.07,8.03,49.53
3Month,4.48,0,0.32,0.32,0.32,0.32,0.32,0.64
22Month,10.93,0,0.55,2.19,0,1.09,0.55,0
