stage,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
24hpf,16.35,4.09,0,0,8.17,0,0
72hpf,3.21,0,0,0,6.42,1.07,2.14
21Day,2.68,0,0,1.34,1.34,0,0
3Month,0.96,0,12.8,0.96,0.32,0,0
22Month,1.09,0,0.55,1.09,0,0,0
