stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,138.94,0,0,0,4.09,16.35,0,12.26
72hpf,0,34.23,1.07,0,0,2.14,2.14,0,12.84
21Day,0,40.16,2.68,0,2.68,1.34,1.34,6.69,88.34
3Month,0.64,122.54,0.96,3.2,8.96,2.88,1.28,1.6,122.22
22Month,0,34.99,0.55,3.83,4.92,0.55,2.19,0.55,38.27
