stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,32.69,0,0,8.17
72hpf,11.77,0,0,0,4.28,9.63,0,0,23.54
21Day,9.37,0,0,0,6.69,13.39,0,0,12.05
3Month,11.52,0.32,1.92,0.96,1.6,0.32,0,0,3.2
22Month,25.15,0,2.19,5.47,0.55,0.55,2.19,0.55,4.37
