stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,751.9,0,12.26,4.09,61.3,4.09,4.09
72hpf,173.31,0,0,4.28,16.05,0,4.28
21Day,26.77,0,5.35,0,4.02,0,2.68
3Month,13.12,1.6,2.24,0.32,0,0,0
22Month,1.64,1.09,0,0,0,0.55,0
