stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,69.47,0,0,4.09,8.17,2464.1,12.26,0,134.85
72hpf,4.28,29.95,4.28,0,0,16.05,1010.95,0,1.07,106.98
21Day,0,10.71,2.68,0,4.02,5.35,183.38,0,4.02,48.19
3Month,0.32,12.8,0,5.44,3.52,0.96,1.6,0,0.32,1.28
22Month,0,18.59,0,4.92,2.73,0,0,1.64,0.55,0.55
