stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,1.07,1.07,0
21Day,1.34,1.34,0,0,0,0,9.37,0
3Month,6.08,0,6.08,2.88,0.64,1.92,174.37,0.96
22Month,3.28,0,0,0,0,0.55,27.88,0.55
