stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,0,36.78,4.09
72hpf,0,3.21,0,0,0,0,34.23,0
21Day,0,5.35,1.34,0,4.02,1.34,6.69,0
3Month,0,0.96,0,0.32,0.32,0,0,0.32
22Month,0.55,1.64,0,0,1.64,0,0,0.55
