stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,0,0,0
72hpf,0,1.07,0,0,2.14,0,0,0
21Day,0,5.35,0,0,0,0,0,0
3Month,10.88,113.9,1.92,1.28,0,0,0.64,1.28
22Month,5.47,2.73,1.09,0,0,0.55,0,0.55
