stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,16.35,0,0
72hpf,2.14,0,0,0,1.07,0,0
21Day,1.34,0,1.34,0,2.68,0,1.34
3Month,1.28,0,0.64,0,0,0,0
22Month,12.57,0.55,0.55,0.55,0.55,0.55,1.64
