stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,0,4.09,0,12.26
72hpf,4.28,0,0,0,0,41.72,1.07,0
21Day,4.02,1.34,0,0,0,13.39,0,0
3Month,11.84,0.32,58.87,2.24,0.32,0.64,1.92,0.64
22Month,9.84,0,3.83,1.64,0.55,0,0,0
