stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,8.17,0,0,0,0,16.35,0,0
72hpf,0,3.21,0,0,0,2.14,29.95,1.07,10.7
21Day,1.34,10.71,2.68,0,1.34,0,12.05,0,9.37
3Month,0,2.24,0.32,24,0.96,0.64,0.64,0,0.96
22Month,0,1.09,0,0,0.55,0,0,1.09,0
