stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
21Day,0,0,0,0,0,1.34,0,0,0
3Month,1.28,223.32,3.2,5.76,2.24,0.64,0.32,2.88,9.6
22Month,3.83,71.61,1.64,4.92,0,0,1.09,0,5.47
