stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,53.12,0,4.09
72hpf,3.21,3.21,0,1.07,2.14,330.57,0,3.21
21Day,4.02,2.68,0,1.34,2.68,195.43,1.34,6.69
3Month,1.6,0,1.28,0.32,0.32,0.64,0.32,0.32
22Month,6.56,0,1.09,0,0,1.64,0,0.55
