stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,5.35,0,0,0,0,24.61,4.28,2.14
21Day,6.69,1.34,1.34,0,1.34,113.78,9.37,1.34
3Month,3.52,0,5.44,0.64,0,29.44,0.64,0
22Month,9.84,0,3.83,2.73,0,82.54,0,1.09
