stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,3.21,89.86,37.44,2.14,8.56,256.75,2.14,405.45,83.44
21Day,1.34,64.25,42.83,33.46,29.45,108.42,1.34,119.13,66.93
