stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,6.42,0,0,1.07,0,0,0,3.21
21Day,0,16.06,8.03,0,16.06,1.34,6.69,0,1.34
3Month,0.32,11.84,0,0.64,6.08,0.64,0.96,0,3.52
22Month,7.65,19.68,0,1.09,7.11,1.09,0,1.64,6.01
