stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,12.26,0,0,4.09,0,0
72hpf,10.7,0,0,0,0,7.49,0,2.14,1.07
21Day,65.59,0,0,1.34,0,5.35,1.34,1.34,4.02
3Month,58.55,1.28,2.88,8.32,0.96,0.96,0,0.32,0.32
22Month,12.03,0,0.55,2.19,0.55,0,0,0,0
