stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,12.26,0,0,0,12.26,0,0
72hpf,10.7,1.07,0,0,7.49,0,0
21Day,2.68,0,0,0,4.02,1.34,0
3Month,6.4,4.48,0.96,0.32,0.32,0,1.28
22Month,0,1.09,0,0,0.55,0,0
