stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,8.17,0,36.78,0,0,12.26
72hpf,0,0,0,0,19.26,0,1.07,3.21
21Day,6.69,0,2.68,1.34,8.03,0,0,10.71
3Month,9.92,2.24,2.56,0.64,0,0,0.96,0.96
22Month,7.65,0,1.09,0,0.55,0.55,1.09,1.09
