stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,28.6,0,0,0,163.46,0,65.38
72hpf,0,17.12,0,0,0,71.68,0,11.77
21Day,0,33.46,0,0,2.68,32.12,0,24.09
3Month,0.64,20.48,163.81,3.52,2.24,1.6,1.6,0
22Month,0,34.44,6.01,7.11,0,0.55,1.09,2.73
