stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,4.09,8.17,0
72hpf,0,0,0,0,20.33,2.14
21Day,0,1.34,0,1.34,13.39,0
3Month,0,0.64,0,0,0,0
22Month,4.92,0.55,1.09,0,0.55,1.09
