stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,0,0,0,4.09,4.09
72hpf,1.07,0,0,0,0,2.14
21Day,0,0,2.68,0,0,1.34
3Month,0,0.64,0.96,0.32,0,0
22Month,2.19,0,0.55,0,0,0
