stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,8.17,0,8.17,4.09
72hpf,0,3.21,0,0,0,1.07,4.28,0
21Day,0,8.03,2.68,0,4.02,0,5.35,2.68
3Month,0.32,1.6,0,0.32,0.96,0.32,0,0.32
22Month,0,1.09,0,0,0.55,0,0,0
