stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,1.07,2.14,0,0,0,0,0,0
21Day,0,14.72,0,21.42,0,0,1.34,2.68
3Month,0,6.4,0.64,0.32,6.08,0,0,0
22Month,0,1.64,0,1.09,0.55,0,0,0
