stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,0,2.14,0,1.07,1.07,177.59,0,0,2.14
21Day,0,1.34,0,1.34,2.68,41.49,0,4.02,6.69
3Month,0,9.92,2.88,1.92,0.64,0.64,0,0.96,1.28
22Month,0.55,44.83,2.19,8.75,0.55,1.09,1.64,3.28,2.73
