stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,12.26,0,0,0,0,20.43,0,0
72hpf,0,3.21,2.14,0,0,0,8.56,0,0
21Day,0,1.34,0,1.34,0,1.34,0,0,1.34
3Month,0.32,13.12,0,38.07,1.92,0.32,1.6,0.32,0.32
22Month,0,1.09,0,0.55,0.55,0,0,0.55,0
