stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,3.21,0,0,4.28,0,4.28,1.07,0,0
21Day,2.68,2.68,0,21.42,5.35,25.43,0,1.34,0
3Month,23.36,0.64,6.72,157.42,0.96,5.44,0.32,4.16,13.76
22Month,31.71,0,4.92,27.88,0.55,12.57,0,1.64,3.83
