stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,16.35,0,0,0,77.64,20.43,0,0,0
72hpf,3.21,0,1.07,1.07,21.4,90.93,0,0,62.05
21Day,14.72,0,1.34,2.68,13.39,42.83,0,2.68,22.76
3Month,38.39,0,19.2,12.8,4.8,2.24,0,1.28,23.36
22Month,75.98,1.64,12.57,18.59,0.55,0.55,25.69,0.55,15.85
