stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,8.17,0,0,8.17,0,122.59,0,24.52
72hpf,1.07,6.42,1.07,0,2.14,0,40.65,1.07,7.49
21Day,0,22.76,38.82,0,18.74,4.02,36.14,5.35,24.09
3Month,0,8,0,27.84,2.56,0,0,0,0.64
22Month,0,7.11,0,0,8.2,0,0,0.55,1.09
