stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,12.26,0,0,0,4.09,57.21,0,0
72hpf,0,3.21,0,0,0,1.07,29.95,0,11.77
21Day,0,4.02,6.69,0,5.35,4.02,12.05,1.34,4.02
3Month,0.32,6.08,0,0.96,3.52,0.96,0,0,0.64
22Month,0.55,9.84,0.55,0.55,1.09,0,1.09,0,0
