stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,0,0,0,2.14,0,5.35,0,0,0
21Day,0,8.03,0,8.03,0,1.34,0,0,4.02
3Month,0.96,10.56,3.2,37.43,0.64,0.32,0,0.32,1.92
22Month,1.64,74.35,1.09,42.64,1.09,0.55,4.37,0.55,2.73
