stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,8.17
72hpf,0,0,0,0,0,9.63,0,1.07
21Day,0,2.68,0,0,2.68,18.74,0,2.68
3Month,0,7.68,0.96,3.84,0.64,0.96,0.64,0
22Month,0.55,19.68,2.19,1.64,0.55,0,0.55,0
