stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,12.26,0,0,0,0,0,0,0
72hpf,58.84,0,0,0,1.07,4.28,0,1.07
21Day,46.85,1.34,0,0,0,0,0,0
3Month,14.72,0,5.76,0.64,0,0,0.64,0
22Month,6.01,0,0.55,0,0.55,0,0,0
