stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,36.78,339.17,4.09,0,269.7,89.9,3567.43,36.78,4.09,404.55
72hpf,47.07,660.06,62.05,5.35,39.58,100.56,2754.71,31.02,33.16,491.03
21Day,10.71,725.48,199.44,5.35,208.81,157.95,732.18,1.34,70.94,469.83
3Month,30.4,1432.41,16.96,492.4,329.55,118.7,112.3,0.64,46.71,201.57
22Month,37.17,1286.83,14.21,160.17,504.56,45.92,138.3,47.01,32.8,142.68
