stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,4.09,0,0,0,0,69.47,12.26
72hpf,1.07,3.21,2.14,0,1.07,0,37.44,4.28
21Day,1.34,8.03,1.34,0,0,4.02,18.74,2.68
22Month,0.55,6.01,0,0.55,3.83,0.55,0,0.55
