stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,0,8.17,4.09,0,0,118.51,12.26
72hpf,0,1.07,0,1.07,5.35,26.74,4.28
21Day,1.34,13.39,5.35,8.03,9.37,21.42,14.72
