stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,12.26,8.17,0,12.26
72hpf,3.21,0,1.07,4.28,4.28,0,3.21
21Day,5.35,1.34,1.34,5.35,1.34,1.34,4.02
3Month,0.32,0.32,0,0,0,0,0
